LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
27,52:09.735,DNF,-,167.797,1:47.805,16.0,19,1,D. Hauger,PREMA Racing,Sakhir,Feature Race,,Round 1 ,2022-03-20
23,43:34.983,-,-,171.025,1:45.832,7.0,1,20,R. Verschoor,Trident,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:36.836,1.853,1.853,170.904,1:46.311,2.0,2,2,J. Daruvala,PREMA Racing,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:39.958,4.975,3.122,170.7,1:46.669,2.0,3,5,L. Lawson,Carlin,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:41.964,6.981,2.006,170.569,1:46.126,7.0,4,15,R. Boschung,Campos Racing,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:43.784,8.801,1.820,170.451,1:46.773,7.0,5,11,F. Drugovich,MP Motorsport,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:44.246,9.263,0.462,170.421,1:47.100,18.0,6,6,L. Sargeant,Carlin,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:48.333,13.350,4.087,170.156,1:46.770,2.0,7,8,J. Vips,Hitech Grand Prix,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:50.732,15.749,2.399,170.001,1:46.779,9.0,8,17,A. Iwasa,DAMS,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:52.648,17.665,1.916,169.877,1:46.864,8.0,9,1,D. Hauger,PREMA Racing,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:56.455,21.472,3.807,169.632,1:46.805,2.0,10,3,J. Doohan,Virtuosi Racing,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:57.885,22.902,1.430,169.54,1:47.187,9.0,11,22,E. Fittipaldi,Charouz Racing System,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,44:01.557,26.574,3.672,169.304,1:46.939,8.0,12,16,R. Nissany,DAMS,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,44:02.473,27.490,0.916,169.246,1:47.699,13.0,13,9,F. Vesti,ART Grand Prix,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,44:06.904,31.921,4.431,168.962,1:47.412,10.0,14,23,C. Bölükbasi,Charouz Racing System,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,44:24.942,49.959,18.038,167.819,1:48.190,10.0,15,21,C. Williams,Trident,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,44:25.623,50.640,0.681,167.776,1:47.528,2.0,16,4,M. Sato,Virtuosi Racing,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,44:27.654,52.671,2.031,167.648,1:43.848,20.0,17,25,A. Cordeel,Van Amersfoort Racing,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,44:53.188,78.205,25.534,166.058,1:46.664,19.0,18,12,C. Novalak,MP Motorsport,Sakhir,Sprint Race,,Round 1 ,2022-03-20
22,42:20.232,DNF,-,168.388,1:48.546,9.0,19,14,O. Caldwell,Campos Racing,Sakhir,Sprint Race,,Round 1 ,2022-03-20
9,1:40.542,-,-,193.781,,,1,3,J. Doohan,Virtuosi Racing,Sakhir,Qualifying Session,19:52:33,Round 1 ,2022-03-20
12,1:40.683,0.141,0.141,193.51,,,2,10,T. Pourchaire,ART Grand Prix,Sakhir,Qualifying Session,20:03:01,Round 1 ,2022-03-20
10,1:40.755,0.213,0.072,193.372,,,3,8,J. Vips,Hitech Grand Prix,Sakhir,Qualifying Session,19:59:50,Round 1 ,2022-03-20
12,1:40.760,0.218,0.005,193.362,,,4,6,L. Sargeant,Carlin,Sakhir,Qualifying Session,20:03:06,Round 1 ,2022-03-20
12,1:41.000,0.458,0.240,192.902,,,5,15,R. Boschung,Campos Racing,Sakhir,Qualifying Session,20:04:12,Round 1 ,2022-03-20
11,1:41.100,0.558,0.100,192.712,,,6,5,L. Lawson,Carlin,Sakhir,Qualifying Session,20:03:10,Round 1 ,2022-03-20
11,1:41.115,0.573,0.015,192.683,,,7,2,J. Daruvala,PREMA Racing,Sakhir,Qualifying Session,20:06:13,Round 1 ,2022-03-20
12,1:41.121,0.579,0.006,192.672,,,8,24,J. Hughes,Van Amersfoort Racing,Sakhir,Qualifying Session,19:45:53,Round 1 ,2022-03-20
10,1:41.178,0.636,0.057,192.563,,,9,20,R. Verschoor,Trident,Sakhir,Qualifying Session,20:00:31,Round 1 ,2022-03-20
10,1:41.210,0.668,0.032,192.502,,,10,11,F. Drugovich,MP Motorsport,Sakhir,Qualifying Session,19:45:43,Round 1 ,2022-03-20
11,1:41.218,0.676,0.008,192.487,,,11,16,R. Nissany,DAMS,Sakhir,Qualifying Session,20:03:04,Round 1 ,2022-03-20
10,1:41.313,0.771,0.095,192.307,,,12,21,C. Williams,Trident,Sakhir,Qualifying Session,20:00:34,Round 1 ,2022-03-20
10,1:41.354,0.812,0.041,192.229,,,13,7,M. Armstrong,Hitech Grand Prix,Sakhir,Qualifying Session,19:59:54,Round 1 ,2022-03-20
12,1:41.374,0.832,0.020,192.191,,,14,4,M. Sato,Virtuosi Racing,Sakhir,Qualifying Session,20:00:51,Round 1 ,2022-03-20
11,1:41.509,0.967,0.135,191.935,,,15,1,D. Hauger,PREMA Racing,Sakhir,Qualifying Session,20:04:16,Round 1 ,2022-03-20
12,1:41.529,0.987,0.020,191.897,,,16,22,E. Fittipaldi,Charouz Racing System,Sakhir,Qualifying Session,20:03:25,Round 1 ,2022-03-20
12,1:41.752,1.210,0.223,191.477,,,17,14,O. Caldwell,Campos Racing,Sakhir,Qualifying Session,20:00:00,Round 1 ,2022-03-20
10,1:41.865,1.323,0.113,191.264,,,18,12,C. Novalak,MP Motorsport,Sakhir,Qualifying Session,19:59:34,Round 1 ,2022-03-20
12,1:42.083,1.541,0.218,190.856,,,19,9,F. Vesti,ART Grand Prix,Sakhir,Qualifying Session,19:46:22,Round 1 ,2022-03-20
12,1:42.089,1.547,0.006,190.845,,,20,23,C. Bölükbasi,Charouz Racing System,Sakhir,Qualifying Session,20:03:42,Round 1 ,2022-03-20
4,1:42.880,2.338,0.791,189.377,,,21,25,A. Cordeel,Van Amersfoort Racing,Sakhir,Qualifying Session,19:42:05,Round 1 ,2022-03-20
17,1:44.484,-,-,186.47,,,1,11,F. Drugovich,MP Motorsport,Sakhir,Free Practice,13:12:52,Round 1 ,2022-03-20
15,1:44.679,0.195,0.195,186.123,,,2,17,A. Iwasa,DAMS,Sakhir,Free Practice,13:21:22,Round 1 ,2022-03-20
13,1:44.754,0.270,0.075,185.99,,,3,16,R. Nissany,DAMS,Sakhir,Free Practice,13:17:27,Round 1 ,2022-03-20
19,1:44.769,0.285,0.015,185.963,,,4,12,C. Novalak,MP Motorsport,Sakhir,Free Practice,13:12:33,Round 1 ,2022-03-20
12,1:44.833,0.349,0.064,185.849,,,5,7,M. Armstrong,Hitech Grand Prix,Sakhir,Free Practice,13:19:24,Round 1 ,2022-03-20
11,1:44.838,0.354,0.005,185.841,,,6,2,J. Daruvala,PREMA Racing,Sakhir,Free Practice,13:05:14,Round 1 ,2022-03-20
15,1:44.886,0.402,0.048,185.755,,,7,5,L. Lawson,Carlin,Sakhir,Free Practice,13:19:55,Round 1 ,2022-03-20
13,1:45.112,0.628,0.226,185.356,,,8,6,L. Sargeant,Carlin,Sakhir,Free Practice,13:09:09,Round 1 ,2022-03-20
14,1:45.241,0.757,0.129,185.129,,,9,14,O. Caldwell,Campos Racing,Sakhir,Free Practice,13:14:03,Round 1 ,2022-03-20
15,1:45.244,0.760,0.003,185.124,,,10,24,J. Hughes,Van Amersfoort Racing,Sakhir,Free Practice,12:57:00,Round 1 ,2022-03-20
11,1:45.370,0.886,0.126,184.902,,,11,1,D. Hauger,PREMA Racing,Sakhir,Free Practice,13:05:10,Round 1 ,2022-03-20
14,1:45.414,0.930,0.044,184.825,,,12,20,R. Verschoor,Trident,Sakhir,Free Practice,13:15:38,Round 1 ,2022-03-20
12,1:45.476,0.992,0.062,184.716,,,13,8,J. Vips,Hitech Grand Prix,Sakhir,Free Practice,13:05:04,Round 1 ,2022-03-20
14,1:45.548,1.064,0.072,184.59,,,14,3,J. Doohan,Virtuosi Racing,Sakhir,Free Practice,13:04:43,Round 1 ,2022-03-20
15,1:45.845,1.361,0.297,184.072,,,15,10,T. Pourchaire,ART Grand Prix,Sakhir,Free Practice,13:04:15,Round 1 ,2022-03-20
14,1:46.047,1.563,0.202,183.722,,,16,9,F. Vesti,ART Grand Prix,Sakhir,Free Practice,13:08:11,Round 1 ,2022-03-20
14,1:46.200,1.716,0.153,183.457,,,17,15,R. Boschung,Campos Racing,Sakhir,Free Practice,13:19:34,Round 1 ,2022-03-20
17,1:46.224,1.740,0.024,183.416,,,18,25,A. Cordeel,Van Amersfoort Racing,Sakhir,Free Practice,12:56:40,Round 1 ,2022-03-20
15,1:46.393,1.909,0.169,183.124,,,19,21,C. Williams,Trident,Sakhir,Free Practice,13:14:12,Round 1 ,2022-03-20
13,1:46.750,2.266,0.357,182.512,,,20,4,M. Sato,Virtuosi Racing,Sakhir,Free Practice,13:08:30,Round 1 ,2022-03-20
17,1:46.842,2.358,0.092,182.355,,,21,22,E. Fittipaldi,Charouz Racing System,Sakhir,Free Practice,13:12:11,Round 1 ,2022-03-20
16,1:47.905,3.421,1.063,180.558,,,22,23,C. Bölükbasi,Charouz Racing System,Sakhir,Free Practice,13:16:08,Round 1 ,2022-03-20
27,47:41.485,-,-,209.406,1:43.578,26.0,1,11,F. Drugovich,MP Motorsport,Jeddah,Feature Race,,Round 2 ,2022-03-27
27,47:43.864,2.379,2.379,209.232,1:43.696,25.0,2,20,R. Verschoor,Trident,Jeddah,Feature Race,,Round 2 ,2022-03-27
27,47:56.843,15.358,12.979,208.288,1:43.847,25.0,3,2,J. Daruvala,PREMA Racing,Jeddah,Feature Race,,Round 2 ,2022-03-27
27,48:00.602,19.117,3.759,208.016,1:43.888,10.0,4,24,J. Hughes,Van Amersfoort Racing,Jeddah,Feature Race,,Round 2 ,2022-03-27
27,48:02.080,20.595,1.478,207.909,1:44.282,22.0,5,7,M. Armstrong,Hitech Grand Prix,Jeddah,Feature Race,,Round 2 ,2022-03-27
27,48:02.556,21.071,0.476,207.875,1:43.539,27.0,6,1,D. Hauger,PREMA Racing,Jeddah,Feature Race,,Round 2 ,2022-03-27
27,48:08.593,27.108,6.037,207.441,1:44.502,21.0,7,17,A. Iwasa,DAMS,Jeddah,Feature Race,,Round 2 ,2022-03-27
27,48:09.913,28.428,1.320,207.346,1:43.924,22.0,8,16,R. Nissany,DAMS,Jeddah,Feature Race,,Round 2 ,2022-03-27
27,48:10.346,28.861,0.433,207.315,1:43.098,26.0,9,3,J. Doohan,Virtuosi Racing,Jeddah,Feature Race,,Round 2 ,2022-03-27
27,48:13.658,32.173,3.312,207.077,1:43.944,26.0,10,8,J. Vips,Hitech Grand Prix,Jeddah,Feature Race,,Round 2 ,2022-03-27
27,48:14.132,32.647,0.474,207.044,1:43.667,26.0,11,22,E. Fittipaldi,Charouz Racing System,Jeddah,Feature Race,,Round 2 ,2022-03-27
27,48:19.097,37.612,4.965,206.689,1:43.615,24.0,12,6,L. Sargeant,Carlin,Jeddah,Feature Race,,Round 2 ,2022-03-27
27,48:19.767,38.282,0.670,206.641,1:43.922,25.0,13,21,C. Williams,Trident,Jeddah,Feature Race,,Round 2 ,2022-03-27
27,48:23.855,42.370,4.088,206.35,1:44.635,26.0,14,12,C. Novalak,MP Motorsport,Jeddah,Feature Race,,Round 2 ,2022-03-27
27,48:29.086,47.601,5.231,205.979,1:44.926,25.0,15,15,R. Boschung,Campos Racing,Jeddah,Feature Race,,Round 2 ,2022-03-27
27,48:30.191,48.706,1.105,205.901,1:44.719,27.0,16,14,O. Caldwell,Campos Racing,Jeddah,Feature Race,,Round 2 ,2022-03-27
27,48:31.869,50.384,1.678,205.782,1:44.776,26.0,17,4,M. Sato,Virtuosi Racing,Jeddah,Feature Race,,Round 2 ,2022-03-27
26,46:39.080,DNF,-,206.134,1:44.280,26.0,18,9,F. Vesti,ART Grand Prix,Jeddah,Feature Race,,Round 2 ,2022-03-27
20,47:55.487,-,-,154.279,1:43.378,17.0,1,5,L. Lawson,Carlin,Jeddah,Sprint Race,,Round 2 ,2022-03-27
20,47:58.653,3.166,3.166,154.109,1:43.284,20.0,2,8,J. Vips,Hitech Grand Prix,Jeddah,Sprint Race,,Round 2 ,2022-03-27
20,48:00.333,4.846,1.622,154.019,1:43.441,20.0,3,11,F. Drugovich,MP Motorsport,Jeddah,Sprint Race,,Round 2 ,2022-03-27
20,48:01.764,6.277,1.431,153.943,1:44.019,18.0,4,21,C. Williams,Trident,Jeddah,Sprint Race,,Round 2 ,2022-03-27
20,48:07.608,12.121,5.844,153.631,1:44.617,16.0,5,20,R. Verschoor,Trident,Jeddah,Sprint Race,,Round 2 ,2022-03-27
20,48:09.007,13.520,1.399,153.557,1:44.112,20.0,6,17,A. Iwasa,DAMS,Jeddah,Sprint Race,,Round 2 ,2022-03-27
20,48:10.724,15.237,0.783,153.466,1:45.003,18.0,7,2,J. Daruvala,PREMA Racing,Jeddah,Sprint Race,,Round 2 ,2022-03-27
20,48:11.527,16.040,0.803,153.423,1:45.067,16.0,8,4,M. Sato,Virtuosi Racing,Jeddah,Sprint Race,,Round 2 ,2022-03-27
20,48:12.877,17.390,1.350,153.351,1:45.130,17.0,9,16,R. Nissany,DAMS,Jeddah,Sprint Race,,Round 2 ,2022-03-27
20,48:12.928,17.441,0.051,153.349,1:45.287,18.0,10,22,E. Fittipaldi,Charouz Racing System,Jeddah,Sprint Race,,Round 2 ,2022-03-27
20,48:14.226,18.739,1.298,153.28,1:45.253,18.0,11,12,C. Novalak,MP Motorsport,Jeddah,Sprint Race,,Round 2 ,2022-03-27
20,48:15.785,20.298,1.559,153.197,1:45.531,16.0,12,9,F. Vesti,ART Grand Prix,Jeddah,Sprint Race,,Round 2 ,2022-03-27
20,48:16.056,20.569,0.271,153.183,1:45.460,20.0,13,10,T. Pourchaire,ART Grand Prix,Jeddah,Sprint Race,,Round 2 ,2022-03-27
20,48:20.982,25.495,4.926,152.923,1:45.877,17.0,14,14,O. Caldwell,Campos Racing,Jeddah,Sprint Race,,Round 2 ,2022-03-27
20,48:29.941,14.454,0.934,153.507,1:44.626,17.0,15,15,R. Boschung,Campos Racing,Jeddah,Sprint Race,,Round 2 ,2022-03-27
20,48:46.982,51.495,26.000,151.564,1:44.702,20.0,16,1,D. Hauger,PREMA Racing,Jeddah,Sprint Race,,Round 2 ,2022-03-27
10,1:40.422,-,-,221.329,,,1,11,F. Drugovich,MP Motorsport,Jeddah,Qualifying Session,19:22:45,Round 2 ,2022-03-27
13,1:40.648,0.226,0.226,220.833,,,2,20,R. Verschoor,Trident,Jeddah,Qualifying Session,19:23:53,Round 2 ,2022-03-27
10,1:41.050,0.628,0.026,219.954,,,3,7,M. Armstrong,Hitech Grand Prix,Jeddah,Qualifying Session,19:11:28,Round 2 ,2022-03-27
10,1:41.057,0.635,0.007,219.939,,,4,15,R. Boschung,Campos Racing,Jeddah,Qualifying Session,19:13:13,Round 2 ,2022-03-27
9,1:41.142,0.720,0.085,219.754,,,5,5,L. Lawson,Carlin,Jeddah,Qualifying Session,19:13:16,Round 2 ,2022-03-27
10,1:41.194,0.772,0.052,219.641,,,6,17,A. Iwasa,DAMS,Jeddah,Qualifying Session,19:10:51,Round 2 ,2022-03-27
12,1:41.469,1.047,0.275,219.046,,,7,21,C. Williams,Trident,Jeddah,Qualifying Session,19:24:05,Round 2 ,2022-03-27
11,1:41.533,1.111,0.064,218.908,,,8,8,J. Vips,Hitech Grand Prix,Jeddah,Qualifying Session,19:23:08,Round 2 ,2022-03-27
9,1:41.538,1.116,0.005,218.897,,,9,24,J. Hughes,Van Amersfoort Racing,Jeddah,Qualifying Session,18:41:12,Round 2 ,2022-03-27
9,1:41.710,1.288,0.172,218.527,,,10,1,D. Hauger,PREMA Racing,Jeddah,Qualifying Session,19:11:54,Round 2 ,2022-03-27
10,1:41.710,1.288,0.000,218.527,,,11,12,C. Novalak,MP Motorsport,Jeddah,Qualifying Session,19:22:51,Round 2 ,2022-03-27
10,1:41.971,1.549,0.261,217.967,,,12,16,R. Nissany,DAMS,Jeddah,Qualifying Session,19:12:38,Round 2 ,2022-03-27
9,1:42.178,1.756,0.207,217.526,,,13,4,M. Sato,Virtuosi Racing,Jeddah,Qualifying Session,19:11:49,Round 2 ,2022-03-27
9,1:42.181,1.759,0.003,217.519,,,14,2,J. Daruvala,PREMA Racing,Jeddah,Qualifying Session,19:11:58,Round 2 ,2022-03-27
11,1:42.520,2.098,0.339,216.8,,,15,22,E. Fittipaldi,Charouz Racing System,Jeddah,Qualifying Session,19:11:41,Round 2 ,2022-03-27
10,1:42.905,2.483,0.385,215.989,,,16,9,F. Vesti,ART Grand Prix,Jeddah,Qualifying Session,18:40:52,Round 2 ,2022-03-27
10,1:43.120,2.698,0.215,215.539,,,17,14,O. Caldwell,Campos Racing,Jeddah,Qualifying Session,18:40:32,Round 2 ,2022-03-27
6,1:43.260,2.838,0.140,215.246,,,18,6,L. Sargeant,Carlin,Jeddah,Qualifying Session,18:37:39,Round 2 ,2022-03-27
11,1:44.437,4.015,1.177,212.821,,,19,25,A. Cordeel,Van Amersfoort Racing,Jeddah,Qualifying Session,19:11:38,Round 2 ,2022-03-27
5,1:44.736,4.314,0.299,212.213,,,20,10,T. Pourchaire,ART Grand Prix,Jeddah,Qualifying Session,18:36:45,Round 2 ,2022-03-27
10,1:44.100,-,-,213.51,,,1,11,F. Drugovich,MP Motorsport,Jeddah,Free Practice,14:38:37,Round 2 ,2022-03-27
10,1:44.250,0.150,0.150,213.202,,,2,5,L. Lawson,Carlin,Jeddah,Free Practice,15:01:18,Round 2 ,2022-03-27
8,1:44.434,0.334,0.184,212.827,,,3,7,M. Armstrong,Hitech Grand Prix,Jeddah,Free Practice,15:01:15,Round 2 ,2022-03-27
10,1:44.486,0.386,0.052,212.721,,,4,17,A. Iwasa,DAMS,Jeddah,Free Practice,15:01:01,Round 2 ,2022-03-27
9,1:44.581,0.481,0.095,212.528,,,5,15,R. Boschung,Campos Racing,Jeddah,Free Practice,14:39:53,Round 2 ,2022-03-27
11,1:44.758,0.658,0.177,212.168,,,6,14,O. Caldwell,Campos Racing,Jeddah,Free Practice,15:01:06,Round 2 ,2022-03-27
9,1:44.772,0.672,0.014,212.14,,,7,10,T. Pourchaire,ART Grand Prix,Jeddah,Free Practice,14:42:18,Round 2 ,2022-03-27
9,1:45.016,0.916,0.244,211.647,,,8,12,C. Novalak,MP Motorsport,Jeddah,Free Practice,15:01:11,Round 2 ,2022-03-27
9,1:45.080,0.980,0.064,211.518,,,9,16,R. Nissany,DAMS,Jeddah,Free Practice,14:42:03,Round 2 ,2022-03-27
9,1:45.147,1.047,0.067,211.384,,,10,22,E. Fittipaldi,Charouz Racing System,Jeddah,Free Practice,14:39:35,Round 2 ,2022-03-27
10,1:45.159,1.059,0.012,211.359,,,11,24,J. Hughes,Van Amersfoort Racing,Jeddah,Free Practice,14:42:14,Round 2 ,2022-03-27
6,1:45.236,1.136,0.077,211.205,,,12,8,J. Vips,Hitech Grand Prix,Jeddah,Free Practice,14:43:08,Round 2 ,2022-03-27
6,1:45.425,1.325,0.189,210.826,,,13,1,D. Hauger,PREMA Racing,Jeddah,Free Practice,14:42:36,Round 2 ,2022-03-27
10,1:45.474,1.374,0.049,210.728,,,14,20,R. Verschoor,Trident,Jeddah,Free Practice,14:43:19,Round 2 ,2022-03-27
7,1:45.951,1.851,0.477,209.779,,,15,4,M. Sato,Virtuosi Racing,Jeddah,Free Practice,14:42:32,Round 2 ,2022-03-27
9,1:46.093,1.993,0.142,209.499,,,16,6,L. Sargeant,Carlin,Jeddah,Free Practice,14:42:13,Round 2 ,2022-03-27
10,1:46.107,2.007,0.014,209.471,,,17,21,C. Williams,Trident,Jeddah,Free Practice,15:00:58,Round 2 ,2022-03-27
6,1:46.726,2.626,0.619,208.256,,,18,2,J. Daruvala,PREMA Racing,Jeddah,Free Practice,14:42:44,Round 2 ,2022-03-27
9,1:47.444,3.344,0.718,206.864,,,19,9,F. Vesti,ART Grand Prix,Jeddah,Free Practice,14:42:26,Round 2 ,2022-03-27
8,1:47.881,3.781,0.437,206.027,,,20,23,C. Bölükbasi,Charouz Racing System,Jeddah,Free Practice,14:42:10,Round 2 ,2022-03-27
4,2:02.410,18.310,14.529,181.573,,,21,3,J. Doohan,Virtuosi Racing,Jeddah,Free Practice,14:43:39,Round 2 ,2022-03-27
4,2:12.204,28.104,9.794,168.121,,,22,25,A. Cordeel,Van Amersfoort Racing,Jeddah,Free Practice,14:30:30,Round 2 ,2022-03-27
35,1:01:56.611,-,-,166.213,1:29.956,19.0,1,10,T. Pourchaire,ART Grand Prix,Imola,Feature Race,,Round 3 ,2022-04-24
35,1:01:56.999,0.388,0.388,166.195,1:30.151,17.0,2,22,E. Fittipaldi,Charouz Racing System,Imola,Feature Race,,Round 3 ,2022-04-24
35,1:01:57.340,0.729,0.341,166.18,1:30.159,17.0,3,15,R. Boschung,Campos Racing,Imola,Feature Race,,Round 3 ,2022-04-24
35,1:01:58.108,1.497,0.768,166.146,1:30.164,15.0,4,12,C. Novalak,MP Motorsport,Imola,Feature Race,,Round 3 ,2022-04-24
35,1:01:58.417,1.806,0.309,166.132,1:30.118,17.0,5,17,A. Iwasa,DAMS,Imola,Feature Race,,Round 3 ,2022-04-24
35,1:01:58.733,2.122,0.316,166.118,1:29.968,14.0,6,9,F. Vesti,ART Grand Prix,Imola,Feature Race,,Round 3 ,2022-04-24
35,1:01:59.203,2.592,0.470,166.097,1:30.107,16.0,7,6,L. Sargeant,Carlin,Imola,Feature Race,,Round 3 ,2022-04-24
35,1:01:59.840,3.229,0.637,166.068,1:30.485,15.0,8,23,D. Beckmann,Charouz Racing System,Imola,Feature Race,,Round 3 ,2022-04-24
35,1:02:00.802,4.191,0.962,166.025,1:28.353,31.0,9,2,J. Daruvala,PREMA Racing,Imola,Feature Race,,Round 3 ,2022-04-24
35,1:02:01.007,4.396,0.205,166.016,1:29.668,30.0,10,11,F. Drugovich,MP Motorsport,Imola,Feature Race,,Round 3 ,2022-04-24
35,1:02:01.504,4.893,0.497,165.994,1:29.465,15.0,11,4,M. Sato,Virtuosi Racing,Imola,Feature Race,,Round 3 ,2022-04-24
35,1:02:01.655,5.044,0.151,165.987,1:28.938,30.0,12,24,J. Hughes,Van Amersfoort Racing,Imola,Feature Race,,Round 3 ,2022-04-24
35,1:02:03.356,6.745,0.458,165.911,1:30.050,16.0,13,14,O. Caldwell,Campos Racing,Imola,Feature Race,,Round 3 ,2022-04-24
35,1:02:03.882,7.271,0.526,165.888,1:28.654,29.0,14,20,R. Verschoor,Trident,Imola,Feature Race,,Round 3 ,2022-04-24
35,1:02:04.374,7.763,0.492,165.866,1:29.135,30.0,15,21,C. Williams,Trident,Imola,Feature Race,,Round 3 ,2022-04-24
35,1:02:0.898,6.287,1.243,165.932,1:28.972,31.0,16,7,M. Armstrong,Hitech Grand Prix,Imola,Feature Race,,Round 3 ,2022-04-24
35,1:03:18.014,81.403,73.640,162.65,1:30.517,16.0,17,25,A. Cordeel,Van Amersfoort Racing,Imola,Feature Race,,Round 3 ,2022-04-24
25,40:50.545,-,-,179.97,1:29.286,12.0,1,7,M. Armstrong,Hitech Grand Prix,Imola,Sprint Race,,Round 3 ,2022-04-24
25,40:51.976,1.431,1.431,179.865,1:29.196,9.0,2,2,J. Daruvala,PREMA Racing,Imola,Sprint Race,,Round 3 ,2022-04-24
25,40:52.788,2.243,0.812,179.805,1:29.106,12.0,3,1,D. Hauger,PREMA Racing,Imola,Sprint Race,,Round 3 ,2022-04-24
25,40:53.348,2.803,0.560,179.764,1:29.263,20.0,4,16,R. Nissany,DAMS,Imola,Sprint Race,,Round 3 ,2022-04-24
25,40:57.590,7.045,4.242,179.454,1:29.344,17.0,5,11,F. Drugovich,MP Motorsport,Imola,Sprint Race,,Round 3 ,2022-04-24
25,41:00.366,9.821,2.776,179.251,1:29.423,17.0,6,6,L. Sargeant,Carlin,Imola,Sprint Race,,Round 3 ,2022-04-24
25,41:02.917,12.372,2.551,179.066,1:29.447,17.0,7,10,T. Pourchaire,ART Grand Prix,Imola,Sprint Race,,Round 3 ,2022-04-24
25,41:03.371,12.826,0.454,179.033,1:29.505,17.0,8,5,L. Lawson,Carlin,Imola,Sprint Race,,Round 3 ,2022-04-24
25,41:03.981,13.436,0.610,178.988,1:29.456,14.0,9,17,A. Iwasa,DAMS,Imola,Sprint Race,,Round 3 ,2022-04-24
