LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
27,52:09.735,DNF,-,167.797,1:47.805,16.0,19,1,D. Hauger,PREMA Racing,Sakhir,Feature Race,,Round 1 ,2022-03-20
23,43:34.983,-,-,171.025,1:45.832,7.0,1,20,R. Verschoor,Trident,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:36.836,1.853,1.853,170.904,1:46.311,2.0,2,2,J. Daruvala,PREMA Racing,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:39.958,4.975,3.122,170.7,1:46.669,2.0,3,5,L. Lawson,Carlin,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:41.964,6.981,2.006,170.569,1:46.126,7.0,4,15,R. Boschung,Campos Racing,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:43.784,8.801,1.820,170.451,1:46.773,7.0,5,11,F. Drugovich,MP Motorsport,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:44.246,9.263,0.462,170.421,1:47.100,18.0,6,6,L. Sargeant,Carlin,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:48.333,13.350,4.087,170.156,1:46.770,2.0,7,8,J. Vips,Hitech Grand Prix,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:50.732,15.749,2.399,170.001,1:46.779,9.0,8,17,A. Iwasa,DAMS,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:52.648,17.665,1.916,169.877,1:46.864,8.0,9,1,D. Hauger,PREMA Racing,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:56.455,21.472,3.807,169.632,1:46.805,2.0,10,3,J. Doohan,Virtuosi Racing,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,43:57.885,22.902,1.430,169.54,1:47.187,9.0,11,22,E. Fittipaldi,Charouz Racing System,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,44:01.557,26.574,3.672,169.304,1:46.939,8.0,12,16,R. Nissany,DAMS,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,44:02.473,27.490,0.916,169.246,1:47.699,13.0,13,9,F. Vesti,ART Grand Prix,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,44:06.904,31.921,4.431,168.962,1:47.412,10.0,14,23,C. Bölükbasi,Charouz Racing System,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,44:24.942,49.959,18.038,167.819,1:48.190,10.0,15,21,C. Williams,Trident,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,44:25.623,50.640,0.681,167.776,1:47.528,2.0,16,4,M. Sato,Virtuosi Racing,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,44:27.654,52.671,2.031,167.648,1:43.848,20.0,17,25,A. Cordeel,Van Amersfoort Racing,Sakhir,Sprint Race,,Round 1 ,2022-03-20
23,44:53.188,78.205,25.534,166.058,1:46.664,19.0,18,12,C. Novalak,MP Motorsport,Sakhir,Sprint Race,,Round 1 ,2022-03-20
22,42:20.232,DNF,-,168.388,1:48.546,9.0,19,14,O. Caldwell,Campos Racing,Sakhir,Sprint Race,,Round 1 ,2022-03-20
9,1:40.542,-,-,193.781,,,1,3,J. Doohan,Virtuosi Racing,Sakhir,Qualifying Session,19:52:33,Round 1 ,2022-03-20
12,1:40.683,0.141,0.141,193.51,,,2,10,T. Pourchaire,ART Grand Prix,Sakhir,Qualifying Session,20:03:01,Round 1 ,2022-03-20
10,1:40.755,0.213,0.072,193.372,,,3,8,J. Vips,Hitech Grand Prix,Sakhir,Qualifying Session,19:59:50,Round 1 ,2022-03-20
12,1:40.760,0.218,0.005,193.362,,,4,6,L. Sargeant,Carlin,Sakhir,Qualifying Session,20:03:06,Round 1 ,2022-03-20
12,1:41.000,0.458,0.240,192.902,,,5,15,R. Boschung,Campos Racing,Sakhir,Qualifying Session,20:04:12,Round 1 ,2022-03-20
11,1:41.100,0.558,0.100,192.712,,,6,5,L. Lawson,Carlin,Sakhir,Qualifying Session,20:03:10,Round 1 ,2022-03-20
11,1:41.115,0.573,0.015,192.683,,,7,2,J. Daruvala,PREMA Racing,Sakhir,Qualifying Session,20:06:13,Round 1 ,2022-03-20
12,1:41.121,0.579,0.006,192.672,,,8,24,J. Hughes,Van Amersfoort Racing,Sakhir,Qualifying Session,19:45:53,Round 1 ,2022-03-20
10,1:41.178,0.636,0.057,192.563,,,9,20,R. Verschoor,Trident,Sakhir,Qualifying Session,20:00:31,Round 1 ,2022-03-20
10,1:41.210,0.668,0.032,192.502,,,10,11,F. Drugovich,MP Motorsport,Sakhir,Qualifying Session,19:45:43,Round 1 ,2022-03-20
11,1:41.218,0.676,0.008,192.487,,,11,16,R. Nissany,DAMS,Sakhir,Qualifying Session,20:03:04,Round 1 ,2022-03-20
10,1:41.313,0.771,0.095,192.307,,,12,21,C. Williams,Trident,Sakhir,Qualifying Session,20:00:34,Round 1 ,2022-03-20
10,1:41.354,0.812,0.041,192.229,,,13,7,M. Armstrong,Hitech Grand Prix,Sakhir,Qualifying Session,19:59:54,Round 1 ,2022-03-20
12,1:41.374,0.832,0.020,192.191,,,14,4,M. Sato,Virtuosi Racing,Sakhir,Qualifying Session,20:00:51,Round 1 ,2022-03-20
11,1:41.509,0.967,0.135,191.935,,,15,1,D. Hauger,PREMA Racing,Sakhir,Qualifying Session,20:04:16,Round 1 ,2022-03-20
12,1:41.529,0.987,0.020,191.897,,,16,22,E. Fittipaldi,Charouz Racing System,Sakhir,Qualifying Session,20:03:25,Round 1 ,2022-03-20
12,1:41.752,1.210,0.223,191.477,,,17,14,O. Caldwell,Campos Racing,Sakhir,Qualifying Session,20:00:00,Round 1 ,2022-03-20
10,1:41.865,1.323,0.113,191.264,,,18,12,C. Novalak,MP Motorsport,Sakhir,Qualifying Session,19:59:34,Round 1 ,2022-03-20
12,1:42.083,1.541,0.218,190.856,,,19,9,F. Vesti,ART Grand Prix,Sakhir,Qualifying Session,19:46:22,Round 1 ,2022-03-20
12,1:42.089,1.547,0.006,190.845,,,20,23,C. Bölükbasi,Charouz Racing System,Sakhir,Qualifying Session,20:03:42,Round 1 ,2022-03-20
4,1:42.880,2.338,0.791,189.377,,,21,25,A. Cordeel,Van Amersfoort Racing,Sakhir,Qualifying Session,19:42:05,Round 1 ,2022-03-20
17,1:44.484,-,-,186.47,,,1,11,F. Drugovich,MP Motorsport,Sakhir,Free Practice,13:12:52,Round 1 ,2022-03-20
15,1:44.679,0.195,0.195,186.123,,,2,17,A. Iwasa,DAMS,Sakhir,Free Practice,13:21:22,Round 1 ,2022-03-20
13,1:44.754,0.270,0.075,185.99,,,3,16,R. Nissany,DAMS,Sakhir,Free Practice,13:17:27,Round 1 ,2022-03-20
19,1:44.769,0.285,0.015,185.963,,,4,12,C. Novalak,MP Motorsport,Sakhir,Free Practice,13:12:33,Round 1 ,2022-03-20
12,1:44.833,0.349,0.064,185.849,,,5,7,M. Armstrong,Hitech Grand Prix,Sakhir,Free Practice,13:19:24,Round 1 ,2022-03-20
11,1:44.838,0.354,0.005,185.841,,,6,2,J. Daruvala,PREMA Racing,Sakhir,Free Practice,13:05:14,Round 1 ,2022-03-20
15,1:44.886,0.402,0.048,185.755,,,7,5,L. Lawson,Carlin,Sakhir,Free Practice,13:19:55,Round 1 ,2022-03-20
13,1:45.112,0.628,0.226,185.356,,,8,6,L. Sargeant,Carlin,Sakhir,Free Practice,13:09:09,Round 1 ,2022-03-20
14,1:45.241,0.757,0.129,185.129,,,9,14,O. Caldwell,Campos Racing,Sakhir,Free Practice,13:14:03,Round 1 ,2022-03-20
15,1:45.244,0.760,0.003,185.124,,,10,24,J. Hughes,Van Amersfoort Racing,Sakhir,Free Practice,12:57:00,Round 1 ,2022-03-20
11,1:45.370,0.886,0.126,184.902,,,11,1,D. Hauger,PREMA Racing,Sakhir,Free Practice,13:05:10,Round 1 ,2022-03-20
14,1:45.414,0.930,0.044,184.825,,,12,20,R. Verschoor,Trident,Sakhir,Free Practice,13:15:38,Round 1 ,2022-03-20
12,1:45.476,0.992,0.062,184.716,,,13,8,J. Vips,Hitech Grand Prix,Sakhir,Free Practice,13:05:04,Round 1 ,2022-03-20
14,1:45.548,1.064,0.072,184.59,,,14,3,J. Doohan,Virtuosi Racing,Sakhir,Free Practice,13:04:43,Round 1 ,2022-03-20
15,1:45.845,1.361,0.297,184.072,,,15,10,T. Pourchaire,ART Grand Prix,Sakhir,Free Practice,13:04:15,Round 1 ,2022-03-20
14,1:46.047,1.563,0.202,183.722,,,16,9,F. Vesti,ART Grand Prix,Sakhir,Free Practice,13:08:11,Round 1 ,2022-03-20
14,1:46.200,1.716,0.153,183.457,,,17,15,R. Boschung,Campos Racing,Sakhir,Free Practice,13:19:34,Round 1 ,2022-03-20
17,1:46.224,1.740,0.024,183.416,,,18,25,A. Cordeel,Van Amersfoort Racing,Sakhir,Free Practice,12:56:40,Round 1 ,2022-03-20
15,1:46.393,1.909,0.169,183.124,,,19,21,C. Williams,Trident,Sakhir,Free Practice,13:14:12,Round 1 ,2022-03-20
13,1:46.750,2.266,0.357,182.512,,,20,4,M. Sato,Virtuosi Racing,Sakhir,Free Practice,13:08:30,Round 1 ,2022-03-20
17,1:46.842,2.358,0.092,182.355,,,21,22,E. Fittipaldi,Charouz Racing System,Sakhir,Free Practice,13:12:11,Round 1 ,2022-03-20
16,1:47.905,3.421,1.063,180.558,,,22,23,C. Bölükbasi,Charouz Racing System,Sakhir,Free Practice,13:16:08,Round 1 ,2022-03-20
