LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
13,1:40.496,0.275,0.065,175.851,,,4,15,R. Boschung,Campos Racing,Imola,Qualifying Session,19:40:43,Round 3 ,2022-04-24
13,1:40.572,0.351,0.076,175.718,,,5,1,D. Hauger,PREMA Racing,Imola,Qualifying Session,19:42:55,Round 3 ,2022-04-24
14,1:40.621,0.400,0.049,175.633,,,6,16,R. Nissany,DAMS,Imola,Qualifying Session,19:40:48,Round 3 ,2022-04-24
14,1:40.862,0.641,0.241,175.213,,,7,10,T. Pourchaire,ART Grand Prix,Imola,Qualifying Session,19:40:52,Round 3 ,2022-04-24
13,1:40.886,0.665,0.024,175.171,,,8,2,J. Daruvala,PREMA Racing,Imola,Qualifying Session,19:39:19,Round 3 ,2022-04-24
15,1:41.004,0.783,0.118,174.967,,,9,7,M. Armstrong,Hitech Grand Prix,Imola,Qualifying Session,19:40:11,Round 3 ,2022-04-24
14,1:41.062,0.841,0.058,174.866,,,10,6,L. Sargeant,Carlin,Imola,Qualifying Session,19:40:16,Round 3 ,2022-04-24
13,1:41.129,0.908,0.067,174.751,,,11,23,D. Beckmann,Charouz Racing System,Imola,Qualifying Session,19:41:36,Round 3 ,2022-04-24
14,1:41.131,0.910,0.002,174.747,,,12,11,F. Drugovich,MP Motorsport,Imola,Qualifying Session,19:40:08,Round 3 ,2022-04-24
14,1:41.173,0.952,0.042,174.675,,,13,12,C. Novalak,MP Motorsport,Imola,Qualifying Session,19:41:10,Round 3 ,2022-04-24
14,1:41.199,0.978,0.026,174.63,,,14,5,L. Lawson,Carlin,Imola,Qualifying Session,19:41:34,Round 3 ,2022-04-24
13,1:41.235,1.014,0.036,174.568,,,15,22,E. Fittipaldi,Charouz Racing System,Imola,Qualifying Session,19:45:05,Round 3 ,2022-04-24
11,1:41.434,1.213,0.199,174.225,,,16,9,F. Vesti,ART Grand Prix,Imola,Qualifying Session,19:45:31,Round 3 ,2022-04-24
12,1:41.520,1.299,0.086,174.078,,,17,24,J. Hughes,Van Amersfoort Racing,Imola,Qualifying Session,19:41:38,Round 3 ,2022-04-24
14,1:41.592,1.371,0.072,173.954,,,18,25,A. Cordeel,Van Amersfoort Racing,Imola,Qualifying Session,19:40:39,Round 3 ,2022-04-24
11,1:42.144,1.923,0.552,173.014,,,19,20,R. Verschoor,Trident,Imola,Qualifying Session,19:41:31,Round 3 ,2022-04-24
12,1:42.498,2.277,0.354,172.417,,,20,21,C. Williams,Trident,Imola,Qualifying Session,19:40:27,Round 3 ,2022-04-24
4,1:42.954,2.733,0.456,171.653,,,21,14,O. Caldwell,Campos Racing,Imola,Qualifying Session,19:17:30,Round 3 ,2022-04-24
15,1:43.311,3.090,0.357,171.06,,,22,4,M. Sato,Virtuosi Racing,Imola,Qualifying Session,19:16:20,Round 3 ,2022-04-24
5,1:41.996,-,-,173.265,,,1,15,R. Boschung,Campos Racing,Imola,Free Practice,15:38:40,Round 3 ,2022-04-24
5,1:42.277,0.281,0.281,172.789,,,2,8,J. Vips,Hitech Grand Prix,Imola,Free Practice,15:39:04,Round 3 ,2022-04-24
4,1:43.362,1.366,1.085,170.975,,,3,2,J. Daruvala,PREMA Racing,Imola,Free Practice,15:39:20,Round 3 ,2022-04-24
5,1:43.968,1.972,0.606,169.979,,,4,12,C. Novalak,MP Motorsport,Imola,Free Practice,15:38:55,Round 3 ,2022-04-24
5,1:44.083,2.087,0.115,169.791,,,5,4,M. Sato,Virtuosi Racing,Imola,Free Practice,15:39:17,Round 3 ,2022-04-24
5,1:44.316,2.320,0.233,169.412,,,6,11,F. Drugovich,MP Motorsport,Imola,Free Practice,15:38:52,Round 3 ,2022-04-24
4,1:44.629,2.633,0.313,168.905,,,7,1,D. Hauger,PREMA Racing,Imola,Free Practice,15:39:24,Round 3 ,2022-04-24
4,1:44.704,2.708,0.075,168.784,,,8,20,R. Verschoor,Trident,Imola,Free Practice,15:39:27,Round 3 ,2022-04-24
5,1:44.741,2.745,0.037,168.724,,,9,23,D. Beckmann,Charouz Racing System,Imola,Free Practice,15:39:28,Round 3 ,2022-04-24
5,1:44.838,2.842,0.097,168.568,,,10,5,L. Lawson,Carlin,Imola,Free Practice,15:39:10,Round 3 ,2022-04-24
5,1:45.102,3.106,0.264,168.145,,,11,3,J. Doohan,Virtuosi Racing,Imola,Free Practice,15:39:15,Round 3 ,2022-04-24
5,1:46.251,4.255,1.149,166.326,,,12,14,O. Caldwell,Campos Racing,Imola,Free Practice,15:38:50,Round 3 ,2022-04-24
5,1:46.755,4.759,0.504,165.541,,,13,10,T. Pourchaire,ART Grand Prix,Imola,Free Practice,15:39:00,Round 3 ,2022-04-24
4,1:47.104,5.108,0.349,165.002,,,14,16,R. Nissany,DAMS,Imola,Free Practice,15:39:30,Round 3 ,2022-04-24
5,1:47.602,5.606,0.498,164.238,,,15,9,F. Vesti,ART Grand Prix,Imola,Free Practice,15:39:04,Round 3 ,2022-04-24
3,1:50.410,8.414,2.808,160.061,,,16,21,C. Williams,Trident,Imola,Free Practice,15:27:55,Round 3 ,2022-04-24
4,1:52.885,10.889,2.475,156.552,,,17,25,A. Cordeel,Van Amersfoort Racing,Imola,Free Practice,15:27:44,Round 3 ,2022-04-24
4,1:54.422,12.426,1.537,154.449,,,18,24,J. Hughes,Van Amersfoort Racing,Imola,Free Practice,15:27:28,Round 3 ,2022-04-24
3,-,-,-,-,,,19,22,E. Fittipaldi,Charouz Racing System,Imola,Free Practice,-,Round 3 ,2022-04-24
3,-,-,-,-,,,20,17,A. Iwasa,DAMS,Imola,Free Practice,-,Round 3 ,2022-04-24
2,-,-,-,-,,,21,6,L. Sargeant,Carlin,Imola,Free Practice,-,Round 3 ,2022-04-24
1,-,-,-,-,,,22,7,M. Armstrong,Hitech Grand Prix,Imola,Free Practice,-,Round 3 ,2022-04-24
